FacilityID,tank_name,Tank Type,Tank Use,Status,OCC Exempt,Compartments,Capacity,InstalledDate,Tank Material,Tank Construction,Manifold,LastUsedDate,ClosedDate,InPlaceApproval,SiteAssessment,Facility,Latitude,Longitude
13046,1.0,UST,Retail,POU,False,1,3000,1/1/1930,Steel,Single Walled,False,1/1/1961,8/4/1992,False,True,William C. Mcgrew,35.5657,-97.5288
13046,2.0,UST,Retail,POU,False,1,3000,1/1/1930,Steel,Single Walled,False,1/1/1961,8/4/1992,False,True,William C. Mcgrew,35.5657,-97.5288
13046,3.0,UST,Retail,POU,False,1,3000,1/1/1930,Steel,Single Walled,False,1/1/1961,8/4/1992,False,True,William C. Mcgrew,35.5657,-97.5288
13061,1.0,UST,Retail,POU,False,1,0,,Steel,Single Walled,False,10/1/1982,9/29/1992,False,True,Wylie Inn,35.4599,-97.6191
13061,2.0,UST,Retail,POU,False,1,0,,Steel,Single Walled,False,10/1/1982,9/29/1992,False,True,Wylie Inn,35.4599,-97.6191
13068,1.0,UST,Retail,POU,False,1,10000,3/4/1974,Steel,Single Walled,False,11/7/1991,11/7/1991,False,True,7-Eleven Inc. #41439,35.4645,-97.4266
13068,2.0,UST,Retail,POU,False,1,6000,3/4/1974,Steel,Single Walled,False,11/7/1991,11/8/1991,False,True,7-Eleven Inc. #41439,35.4645,-97.4266
13069,1.0,UST,Retail,POU,False,1,10000,12/30/1991,Fiberglass Reinforced Plastic,Single Walled,False,2/10/2013,2/26/2013,False,True,7 Eleven #66,35.4787,-97.4034
13069,2.0,UST,Retail,POU,False,1,6000,12/30/1991,Fiberglass Reinforced Plastic,Single Walled,False,2/10/2013,2/26/2013,False,True,7 Eleven #66,35.4787,-97.4034
13079,1.0,UST,Retail,POU,False,1,1000,1/1/1940,Steel,Single Walled,False,1/1/1958,9/10/1992,False,False,Durant Bank & Trust,35.4786,-97.6194
13079,2.0,UST,Retail,POU,False,1,1000,1/1/1940,Steel,Single Walled,False,1/1/1958,9/10/1992,False,True,Durant Bank & Trust,35.4786,-97.6194
13084,1.0,UST,Retail,POU,False,1,8000,1/1/1988,Steel,Single Walled,False,7/15/2005,6/23/2007,False,True,Choctaw Express Stop,35.435,-97.2648
13084,2.0,UST,Retail,POU,False,1,5000,1/1/1988,Steel,Single Walled,False,7/15/2005,6/23/2007,False,True,Choctaw Express Stop,35.435,-97.2648
13084,3.0,UST,Retail,POU,False,1,8000,1/1/1988,Steel,Single Walled,False,7/15/2005,6/23/2007,False,True,Choctaw Express Stop,35.435,-97.2648
13147,1.0,UST,Retail,POU,False,1,0,,Steel,Single Walled,False,2/3/1993,2/24/1993,False,True,Vacant,35.5211,-97.4768
13147,2.0,UST,Retail,POU,False,1,0,,Steel,Single Walled,False,2/3/1993,2/24/1993,False,True,Vacant,35.5211,-97.4768
13191,1.0,UST,Retail,POU,False,1,3000,,Unknown,Single Walled,False,1/1/1987,7/1/1999,False,True,Advanced Automotive,35.4854,-97.5834
13191,2.0,UST,Retail,POU,False,1,5000,,Unknown,Single Walled,False,1/1/1987,7/1/1999,False,True,Advanced Automotive,35.4854,-97.5834
13197,1.0,UST,Retail,POU,False,1,5000,6/6/1973,Steel,Single Walled,False,10/1/1979,10/1/1979,False,False,Jiffy Lube,35.4933,-97.5992
13197,2.0,UST,Retail,POU,False,1,5000,6/6/1973,Steel,Single Walled,False,10/1/1979,10/1/1979,False,False,Jiffy Lube,35.4933,-97.5992
13197,3.0,UST,Retail,POU,False,1,6000,6/6/1973,Steel,Single Walled,False,10/1/1979,10/1/1979,False,False,Jiffy Lube,35.4933,-97.5992
13203,1.0,UST,Retail,POU,False,1,5000,1/1/1972,Steel,Single Walled,False,3/1/1989,11/12/1993,False,True,Not Listed,35.5072,-97.3797
13203,2.0,UST,Retail,POU,False,1,8000,1/1/1972,Steel,Single Walled,False,3/1/1989,11/12/1993,False,True,Not Listed,35.5072,-97.3797
13242,1.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,6/3/1993,6/3/1993,False,True,Not Listed,35.5658,-97.6542
13242,2.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,6/3/1993,6/3/1993,False,True,Not Listed,35.5658,-97.6542
13242,3.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,6/3/1993,6/3/1993,False,True,Not Listed,35.5658,-97.6542
13244,1.0,UST,Retail,POU,False,1,500,,Steel,Single Walled,False,3/11/1995,3/11/1995,False,True,Sycamore Square Property Owners,35.4721,-97.5235
13244,2.0,UST,Retail,POU,False,1,1,,Unknown,Single Walled,False,,,False,True,Sycamore Square Property Owners,35.4721,-97.5235
13265,1.0,UST,Retail,POU,False,1,0,1/1/1967,Unknown,Single Walled,False,1/1/1984,10/14/1993,False,True,Not Listed,35.4062,-97.4798
13265,2.0,UST,Retail,POU,False,1,0,1/1/1967,Unknown,Single Walled,False,1/1/1984,10/14/1993,False,True,Not Listed,35.4062,-97.4798
13265,3.0,UST,Retail,POU,False,1,0,1/1/1967,Unknown,Single Walled,False,1/1/1984,10/14/1993,False,True,Not Listed,35.4062,-97.4798
13267,1.0,UST,Retail,POU,False,1,0,,Steel,Single Walled,False,1/1/1970,1/16/1996,False,True,"Bank Of Ok, Na Trustee R.S. Bow",35.4451,-97.5165
13267,2.0,UST,Retail,POU,False,1,11000,1/1/1955,Steel,Single Walled,False,1/1/1970,1/16/1996,False,True,"Bank Of Ok, Na Trustee R.S. Bow",35.4451,-97.5165
13267,3.0,UST,Retail,POU,False,1,11000,,Steel,Single Walled,False,1/1/1970,1/16/1996,False,True,"Bank Of Ok, Na Trustee R.S. Bow",35.4451,-97.5165
13267,4.0,UST,Retail,POU,False,1,6000,,Steel,Single Walled,False,1/1/1970,1/16/1996,False,True,"Bank Of Ok, Na Trustee R.S. Bow",35.4451,-97.5165
13269,1.0,UST,Retail,POU,False,1,3000,,Steel,Single Walled,False,12/31/1963,9/23/1993,False,True,Sammy's Pizza,35.5004,-97.5234
13269,2.0,UST,Retail,POU,False,1,3000,,Steel,Single Walled,False,12/31/1963,9/23/1993,False,True,Sammy's Pizza,35.5004,-97.5234
13270,1.0,UST,Retail,POU,False,1,3000,1/1/1950,Steel,Single Walled,False,11/30/1993,4/10/2018,False,True,Former Sammy Hemani,35.4978,-97.5211
13270,2.0,UST,Retail,POU,False,1,3000,1/1/1950,Steel,Single Walled,False,11/30/1993,11/30/1993,False,True,Former Sammy Hemani,35.4978,-97.5211
13273,1.0,UST,Retail,POU,False,1,1,,Unknown,Single Walled,False,12/30/1981,12/30/1984,False,False,Former Mobil Service Station 99,35.4933,-97.6353
13285,1.0,UST,Retail,POU,False,1,12000,5/20/1993,Fiberglass Reinforced Plastic,Double Walled,False,7/25/2012,11/30/2012,False,True,Former Save A Stop #49,35.6086,-97.5306
13285,2.0,UST,Retail,POU,False,1,12000,5/20/1993,Fiberglass Reinforced Plastic,Double Walled,False,7/25/2012,11/30/2012,False,True,Former Save A Stop #49,35.6086,-97.5306
13285,3.0,UST,Retail,POU,False,1,12000,5/20/1993,Fiberglass Reinforced Plastic,Double Walled,False,7/25/2012,11/30/2012,False,True,Former Save A Stop #49,35.6086,-97.5306
13292,1.0,UST,Retail,POU,False,1,5000,1/1/1955,Steel,Single Walled,False,11/1/1984,5/15/2000,False,True,Not Listed,35.5406,-97.5296
13292,2.0,UST,Retail,POU,False,1,5000,1/1/1955,Steel,Single Walled,False,11/1/1984,5/15/2000,False,True,Not Listed,35.5406,-97.5296
13292,3.0,UST,Retail,POU,False,1,500,1/1/1955,Steel,Single Walled,False,11/1/1984,5/15/2000,False,True,Not Listed,35.5406,-97.5296
13351,1.0,UST,Retail,POU,False,1,3000,1/1/1950,Steel,Single Walled,False,1/1/1971,1/1/1971,False,True,Payless Shoe Store (Converted S,35.4351,-97.56
13351,2.0,UST,Retail,POU,False,1,3000,1/1/1950,Steel,Single Walled,False,1/1/1971,1/1/1971,False,True,Payless Shoe Store (Converted S,35.4351,-97.56
13352,1.0,UST,Retail,POU,False,1,3000,1/1/1955,Steel,Single Walled,False,1/1/1972,12/23/1993,False,True,Strip Shopping Center (Former G,35.5105,-97.5653
13352,2.0,UST,Retail,POU,False,1,3000,1/1/1955,Steel,Single Walled,False,1/1/1972,12/23/1993,False,True,Strip Shopping Center (Former G,35.5105,-97.5653
13352,3.0,UST,Retail,POU,False,1,3000,1/1/1955,Steel,Single Walled,False,1/1/1972,12/23/1993,False,True,Strip Shopping Center (Former G,35.5105,-97.5653
13352,4.0,UST,Retail,POU,False,1,3000,1/1/1955,Steel,Single Walled,False,1/1/1972,12/23/1993,False,True,Strip Shopping Center (Former G,35.5105,-97.5653
13406,1.0,UST,Retail,POU,False,1,6000,1/1/1960,Steel,Single Walled,False,1/1/1970,2/7/1994,False,True,Century 21 Realtors,35.4646,-97.4033
13406,2.0,UST,Retail,POU,False,1,6000,1/1/1960,Steel,Single Walled,False,1/1/1970,2/4/1994,False,True,Century 21 Realtors,35.4646,-97.4033
13406,3.0,UST,Retail,POU,False,1,4000,1/1/1960,Steel,Single Walled,False,1/1/1970,2/7/1994,False,True,Century 21 Realtors,35.4646,-97.4033
13411,1.0,UST,Retail,POU,False,1,550,,Unknown,Single Walled,False,10/31/1984,4/26/1985,False,True,"Jack Masters, Inc.",35.4498,-97.4307
13411,2.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,10/31/1984,4/26/1985,False,True,"Jack Masters, Inc.",35.4498,-97.4307
13411,3.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,10/31/1984,4/26/1985,False,True,"Jack Masters, Inc.",35.4498,-97.4307
13411,4.0,UST,Retail,POU,False,1,6000,,Unknown,Single Walled,False,10/31/1984,4/26/1985,False,True,"Jack Masters, Inc.",35.4498,-97.4307
13412,1.0,UST,Retail,POU,False,1,4000,6/1/1988,Fiberglass Reinforced Plastic,Single Walled,False,5/1/1987,4/5/2018,False,True,Braxton Inc,35.5531,-97.3362
13412,2.0,UST,Retail,POU,False,1,4000,6/1/1988,Fiberglass Reinforced Plastic,Single Walled,False,5/1/1987,4/5/2018,False,True,Braxton Inc,35.5531,-97.3362
13434,1.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,1/1/1984,1/1/1984,False,True,Former Southland #26149,35.4203,-97.4416
13434,2.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,1/1/1984,1/1/1984,False,True,Former Southland #26149,35.4203,-97.4416
13434,3.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,1/1/1984,1/1/1984,False,True,Former Southland #26149,35.4203,-97.4416
13435,1.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,11/1/1984,11/1/1984,False,False,Endurance Auto Parts,35.4215,-97.5478
13435,2.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,11/1/1984,11/1/1984,False,False,Endurance Auto Parts,35.4215,-97.5478
13435,3.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,11/1/1984,11/1/1984,False,False,Endurance Auto Parts,35.4215,-97.5478
13437,1.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,11/1/1985,11/1/1985,False,True,Former Southland #26891,35.6529,-97.4813
13437,2.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,11/1/1985,11/1/1985,False,True,Former Southland #26891,35.6529,-97.4813
13437,3.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,11/1/1985,11/1/1985,False,True,Former Southland #26891,35.6529,-97.4813
13438,1.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,11/8/1984,11/8/1984,False,True,Former Southland #26269,35.4935,-97.5298
13438,2.0,UST,Retail,POU,True,1,0,,Unknown,Single Walled,False,11/8/1984,11/8/1984,False,True,Former Southland #26269,35.4935,-97.5298
13438,3.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,11/8/1984,11/8/1984,False,True,Former Southland #26269,35.4935,-97.5298
13487,1.0,UST,Retail,POU,False,1,2000,1/1/1940,Steel,Single Walled,False,1/1/1970,,False,False,Original Lots 39 & 40 Block 66,35.4717,-97.5197
13487,2.0,UST,Retail,POU,False,1,2000,1/1/1940,Steel,Single Walled,False,,,False,False,Original Lots 39 & 40 Block 66,35.4717,-97.5197
13487,3.0,UST,Retail,POU,False,1,4000,1/1/1940,Steel,Single Walled,False,,,False,False,Original Lots 39 & 40 Block 66,35.4717,-97.5197
13487,4.0,UST,Retail,POU,False,1,4000,1/1/1940,Steel,Single Walled,False,,,False,False,Original Lots 39 & 40 Block 66,35.4717,-97.5197
13493,1.0,UST,Retail,POU,False,1,4000,1/1/1969,Unknown,Single Walled,False,6/1/1980,9/13/1994,False,True,Smallwood's Auto Repair,35.4453,-97.5655
13493,2.0,UST,Retail,POU,False,1,4000,1/1/1969,Unknown,Single Walled,False,6/1/1980,9/13/1994,False,True,Smallwood's Auto Repair,35.4453,-97.5655
13496,1.0,UST,Retail,POU,False,1,2000,1/1/1940,Steel,Single Walled,False,1/1/1970,1/1/1970,False,False,"Original Lots 39 & 40, Block 66",35.4718,-97.5194
13496,2.0,UST,Retail,POU,False,1,2000,1/1/1940,Steel,Single Walled,False,1/1/1970,1/1/1970,False,False,"Original Lots 39 & 40, Block 66",35.4718,-97.5194
13496,3.0,UST,Retail,POU,False,1,4000,1/1/1940,Steel,Single Walled,False,1/1/1970,1/1/1970,False,False,"Original Lots 39 & 40, Block 66",35.4718,-97.5194
13496,4.0,UST,Retail,POU,False,1,9000,1/1/1940,Steel,Single Walled,False,1/1/1970,1/1/1970,False,False,"Original Lots 39 & 40, Block 66",35.4718,-97.5194
13514,1.0,UST,Retail,POU,False,1,10000,6/29/1994,Fiberglass Reinforced Plastic,Single Walled,False,4/1/2007,10/10/2008,False,True,Star Fuel #1569,35.4936,-97.5497
13514,2.0,UST,Retail,POU,False,1,10000,6/29/1994,Fiberglass Reinforced Plastic,Single Walled,False,4/1/2007,10/10/2008,False,True,Star Fuel #1569,35.4936,-97.5497
13514,3.0,UST,Retail,POU,False,1,10000,6/29/1994,Fiberglass Reinforced Plastic,Single Walled,False,4/1/2007,10/10/2008,False,True,Star Fuel #1569,35.4936,-97.5497
13516,1.0,UST,Retail,POU,False,1,10000,7/12/1994,Fiberglass Reinforced Plastic,Single Walled,False,,1/14/2020,False,True,Circle K #2703973,35.6383,-97.4659
13516,2.0,UST,Retail,POU,False,1,10000,7/12/1994,Fiberglass Reinforced Plastic,Single Walled,False,,1/14/2020,False,True,Circle K #2703973,35.6383,-97.4659
13516,3.0,UST,Retail,POU,False,1,10000,7/12/1994,Fiberglass Reinforced Plastic,Single Walled,False,,1/14/2020,False,True,Circle K #2703973,35.6383,-97.4659
13522,1.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,1/1/1980,,False,False,Vandever's,35.566,-97.2852
13524,1.0,UST,Retail,POU,False,1,10000,,Steel,Single Walled,False,,11/30/1998,False,True,Exchange Food,35.4528,-97.553
13524,2.0,UST,Retail,POU,False,1,10000,,Steel,Single Walled,False,,11/30/1998,False,True,Exchange Food,35.4528,-97.553
13524,3.0,UST,Retail,POU,False,1,10000,,Steel,Single Walled,False,,11/30/1998,False,True,Exchange Food,35.4528,-97.553
13551,1.0,UST,Retail,POU,False,1,10000,9/16/1994,Fiberglass Reinforced Plastic,Single Walled,False,1/23/2015,2/18/2015,False,True,7-Eleven Inc. #41475,35.5952,-97.5489
13551,2.0,UST,Retail,POU,False,1,10000,9/16/1994,Fiberglass Reinforced Plastic,Single Walled,False,1/23/2015,2/18/2015,False,True,7-Eleven Inc. #41475,35.5952,-97.5489
13551,3.0,UST,Retail,POU,False,1,10000,9/16/1994,Fiberglass Reinforced Plastic,Single Walled,False,1/23/2015,2/18/2015,False,True,7-Eleven Inc. #41475,35.5952,-97.5489
13570,1.0,UST,Retail,POU,False,1,12000,11/1/1994,Fiberglass Reinforced Plastic,Double Walled,False,6/1/2004,8/13/2004,False,True,Former Conoco #2706575,35.5949,-97.55
13570,2.0,UST,Retail,POU,False,1,12000,11/1/1994,Fiberglass Reinforced Plastic,Double Walled,False,6/1/2004,8/13/2004,False,True,Former Conoco #2706575,35.5949,-97.55
13570,3.0,UST,Retail,POU,False,1,12000,11/1/1994,Fiberglass Reinforced Plastic,Double Walled,False,6/4/2004,8/13/2004,False,True,Former Conoco #2706575,35.5949,-97.55
13589,1.0,UST,Retail,POU,False,1,1000,,Unknown,Single Walled,False,,4/10/2019,False,True,No Building,35.4785,-97.4574
13589,2.0,UST,Retail,POU,False,1,1000,,Unknown,Single Walled,False,,4/10/2019,False,True,No Building,35.4785,-97.4574
13628,2.0,UST,Retail,POU,False,1,1000,6/30/1976,Steel,Single Walled,False,11/1/1984,5/29/1995,False,True,"Cao's Auto Service Center, Inc",35.4724,-97.5301
13628,3.0,UST,Retail,POU,False,1,2000,6/30/1976,Steel,Single Walled,False,11/1/1984,5/29/1995,False,True,"Cao's Auto Service Center, Inc",35.4724,-97.5301
13628,4.0,UST,Retail,POU,False,1,3000,6/30/1976,Steel,Single Walled,False,11/1/1984,5/29/1995,False,True,"Cao's Auto Service Center, Inc",35.4724,-97.5301
13671,1.0,UST,Retail,POU,False,1,550,10/4/1969,Steel,Single Walled,False,1/26/1993,9/7/1995,False,True,Rob's Goodyear Tire & Auto Cent,35.435,-97.4365
13679,1.0,UST,Retail,POU,False,1,7896,1/1/1968,Steel,Single Walled,False,10/1/2006,10/5/2016,False,True,Council Food Mart,35.4932,-97.652
13679,2.0,UST,Retail,POU,False,1,7896,1/1/1968,Steel,Single Walled,False,10/18/2001,10/5/2016,False,True,Council Food Mart,35.4932,-97.652
13684,2.0,UST,Retail,POU,False,1,8000,7/1/1984,Steel,Single Walled,False,7/1/1989,10/1/1994,False,True,Thompson Book & Supply Co,35.5394,-97.4679
13686,1.0,UST,Retail,POU,False,1,0,,Unknown,Single Walled,False,5/1/1984,5/9/1994,False,False,Jiffy Lube,35.4922,-97.6012
13694,1.0,UST,Retail,POU,False,1,1000,,Steel,Single Walled,False,1/1/1950,9/5/1996,False,True,Mark E Mcfarland,35.5113,-97.6181
13694,2.0,UST,Retail,POU,True,1,2000,,Steel,Single Walled,False,1/1/1950,9/5/1996,False,True,Mark E Mcfarland,35.5113,-97.6181
13694,3.0,UST,Retail,POU,True,1,2000,,Steel,Single Walled,False,1/1/1950,9/5/1996,False,True,Mark E Mcfarland,35.5113,-97.6181
13694,4.0,UST,Retail,POU,True,1,750,,Steel,Single Walled,False,1/1/1950,11/19/1996,False,True,Mark E Mcfarland,35.5113,-97.6181
13694,5.0,UST,Retail,POU,True,1,750,,Steel,Single Walled,False,1/1/1950,11/19/1996,False,True,Mark E Mcfarland,35.5113,-97.6181
13694,6.0,UST,Retail,POU,True,1,750,,Steel,Single Walled,False,1/1/1950,11/19/1996,False,True,Mark E Mcfarland,35.5113,-97.6181
13723,1.0,UST,Retail,POU,False,1,15000,12/26/1995,Steel,Single Walled,False,5/8/2012,5/12/2021,False,True,Sunnylane City Mart,35.3892,-97.442
13723,2.0,UST,Retail,POU,False,1,12000,12/26/1995,Steel,Single Walled,False,5/8/2012,5/12/2021,False,True,Sunnylane City Mart,35.3892,-97.442
13723,3.0,UST,Retail,POU,False,1,10000,12/26/1995,Steel,Single Walled,False,5/8/2012,5/12/2021,False,True,Sunnylane City Mart,35.3892,-97.442
130,5.0,UST,Retail,POU,True,1,6000,2/3/1966,Steel,Single Walled,False,5/15/1990,5/15/1990,False,True,Henryetta Short Stop,35.4395,-95.9737
130,4.0,UST,Retail,POU,True,1,300,2/3/1966,Steel,Single Walled,False,5/15/1990,5/15/1990,False,True,Henryetta Short Stop,35.4395,-95.9737
130,6.0,UST,Retail,POU,True,1,10000,2/3/1966,Steel,Single Walled,False,5/15/1990,5/15/1990,False,True,Henryetta Short Stop,35.4395,-95.9737
184,1.0,UST,Retail,POU,False,1,10000,4/1/1990,Fiberglass Reinforced Plastic,Single Walled,False,4/1/2007,3/18/2019,False,True,One Quick Stop,35.6247,-95.9599
184,2.0,UST,Retail,POU,False,1,10000,4/1/1990,Fiberglass Reinforced Plastic,Single Walled,False,4/1/2007,3/18/2019,False,True,One Quick Stop,35.6247,-95.9599
184,3.0,UST,Retail,POU,False,1,10000,4/1/1990,Fiberglass Reinforced Plastic,Single Walled,False,4/1/2007,3/18/2019,False,True,One Quick Stop,35.6247,-95.9599
184,4.0,UST,Retail,POU,False,1,300,2/3/1966,Steel,Single Walled,False,8/22/1989,8/22/1989,False,True,One Quick Stop,35.6247,-95.9599
184,5.0,UST,Retail,POU,False,1,6000,2/3/1966,Steel,Single Walled,False,8/22/1989,8/22/1989,False,True,One Quick Stop,35.6247,-95.9599
184,6.0,UST,Retail,POU,False,1,10000,2/3/1966,Steel,Single Walled,False,8/22/1989,8/22/1989,False,True,One Quick Stop,35.6247,-95.9599
374,1.0,UST,Retail,POU,False,1,10000,2/10/1981,Steel,Single Walled,False,,1/11/2017,False,True,Gas N Shop 30,35.6236,-95.9445
374,2.0,UST,Retail,POU,False,1,10000,2/10/1981,Steel,Single Walled,False,,1/11/2017,False,True,Gas N Shop 30,35.6236,-95.9445
374,3.0,UST,Retail,POU,False,1,10000,2/10/1981,Steel,Single Walled,False,2/11/2004,1/11/2017,False,True,Gas N Shop 30,35.6236,-95.9445
383,1.0,UST,Retail,POU,False,1,10000,2/11/1978,Steel,Single Walled,False,9/11/1990,9/11/1990,False,False,Git N Go #29,35.6213,-95.9681
383,2.0,UST,Retail,POU,False,1,10000,2/11/1978,Steel,Single Walled,False,9/11/1990,9/11/1990,False,False,Git N Go #29,35.6213,-95.9681
387,1.0,UST,Retail,POU,False,1,10000,2/11/1977,Steel,Single Walled,False,12/4/1990,12/4/1990,False,False,Git N Go #38,35.6302,-95.9608
387,2.0,UST,Retail,POU,False,1,8000,2/11/1977,Steel,Single Walled,False,12/4/1990,12/4/1990,False,False,Git N Go #38,35.6302,-95.9608
388,1.0,UST,Retail,POU,False,1,10000,2/11/1977,Steel,Single Walled,False,2/11/2004,10/13/2005,False,True,Former Git N Go #39,35.6231,-95.9796
388,2.0,UST,Retail,POU,False,1,8000,2/11/1977,Steel,Single Walled,False,2/11/2004,10/13/2005,False,True,Former Git N Go #39,35.6231,-95.9796
1085,1.0,UST,Retail,POU,False,1,10000,3/18/1984,Steel,Single Walled,False,10/29/1991,10/29/1991,False,True,Phillips Petroleum Co.,35.6543,-95.9557
1733,3.0,UST,Retail,POU,False,1,4000,4/1/1968,Fiberglass Reinforced Plastic,Single Walled,False,4/3/2010,4/11/2018,False,True,Little Store,35.6217,-95.9599
1733,2.0,UST,Retail,POU,False,1,6000,1/1/1958,Steel,Single Walled,False,9/18/1989,9/18/1989,False,True,Little Store,35.6217,-95.9599
1733,1.0,UST,Retail,POU,False,1,6000,1/1/1958,Steel,Single Walled,False,,9/30/1989,False,False,Little Store,35.6217,-95.9599
1733,4.0,UST,Retail,POU,False,1,6000,9/18/1989,Steel With Fiberglass,Single Walled,False,8/15/2012,4/11/2018,False,True,Little Store,35.6217,-95.9599
1733,5.0,UST,Retail,POU,False,1,6000,9/18/1989,Steel With Fiberglass,Single Walled,False,8/15/2012,4/11/2018,False,True,Little Store,35.6217,-95.9599
1889,1.0,UST,Retail,POU,False,1,1,4/2/1974,Steel,Single Walled,False,12/30/1978,5/27/1997,False,False,Former Neal's Auto Supply,35.7428,-95.0203
1889,2.0,UST,Retail,POU,False,1,1,4/2/1976,Steel,Single Walled,False,12/30/1978,5/27/1997,False,False,Former Neal's Auto Supply,35.7428,-95.0203
1889,3.0,UST,Retail,POU,False,1,1,4/2/1976,Steel,Single Walled,False,12/30/1978,5/27/1997,False,False,Former Neal's Auto Supply,35.7428,-95.0203
2025,1.0,UST,Retail,POU,False,1,8000,4/1/1968,Steel,Single Walled,False,11/1/1998,11/1/1998,False,True,East Main Shell,35.4394,-95.9734
2025,2.0,UST,Retail,POU,False,1,8000,4/1/1968,Steel,Single Walled,False,11/1/1998,11/1/1998,False,True,East Main Shell,35.4394,-95.9734
2026,1.0,UST,Retail,POU,False,1,6000,4/1/1981,Steel,Single Walled,False,10/21/1998,10/21/1998,False,False,First Street Shell,35.4395,-95.9828
2026,2.0,UST,Retail,POU,False,1,6000,4/1/1981,Steel,Single Walled,False,10/21/1998,10/21/1998,False,False,First Street Shell,35.4395,-95.9828
2026,3.0,UST,Retail,POU,False,1,6000,4/1/1981,Steel,Single Walled,False,12/1/1998,12/1/1998,False,False,First Street Shell,35.4395,-95.9828
2027,4.0,UST,Retail,POU,False,1,4000,,Steel,Single Walled,False,1/1/1984,9/29/2003,False,True,Henryetta Travel Stop,35.4407,-95.9971
2027,5.0,UST,Retail,POU,False,1,4000,,Steel,Single Walled,False,1/1/1984,9/29/2003,False,True,Henryetta Travel Stop,35.4407,-95.9971
2027,6.0,UST,Retail,POU,False,1,8000,,Steel,Single Walled,False,1/1/1984,9/29/2003,False,True,Henryetta Travel Stop,35.4407,-95.9971
2028,1.0,UST,Retail,POU,False,1,6000,4/1/1977,Steel,Single Walled,False,12/1/1998,12/1/1998,False,False,C & C Truck Stop Texaco,35.436,-96.0167
2028,2.0,UST,Retail,POU,False,1,8000,4/1/1977,Steel,Single Walled,False,12/1/1998,12/1/1998,False,False,C & C Truck Stop Texaco,35.436,-96.0167
2028,3.0,UST,Retail,POU,False,1,6000,4/1/1977,Steel,Single Walled,False,12/1/1998,12/1/1998,False,False,C & C Truck Stop Texaco,35.436,-96.0167
2028,4.0,UST,Retail,POU,False,1,6000,4/1/1977,Steel,Single Walled,False,12/1/1998,12/1/1998,False,False,C & C Truck Stop Texaco,35.436,-96.0167
2046,1.0,UST,Retail,POU,False,1,1000,4/3/1976,Steel,Single Walled,False,1/1/1991,9/26/2016,False,True,Catfish George's Place,35.6099,-96.0329
2046,2.0,UST,Retail,POU,False,1,500,4/3/1976,Steel,Single Walled,False,1/1/1991,9/26/2016,False,True,Catfish George's Place,35.6099,-96.0329
2062,1.0,UST,Retail,POU,False,1,6000,4/4/1981,Steel,Single Walled,False,10/3/1988,10/3/1988,False,False,Dickys Quicky,35.4564,-98.9733
2062,2.0,UST,Retail,POU,False,1,6000,4/4/1981,Steel,Single Walled,False,10/3/1988,10/3/1988,False,False,Dickys Quicky,35.4564,-98.9733
2801,1.0,UST,Retail,POU,True,1,4000,,Steel,Single Walled,False,6/30/1996,6/20/1997,False,True,Get N Go,35.4576,-95.9632
2801,2.0,UST,Retail,POU,True,1,4000,,Steel,Single Walled,False,6/30/1997,6/20/1997,False,True,Get N Go,35.4576,-95.9632
2801,3.0,UST,Retail,POU,True,1,4000,,Steel,Single Walled,False,6/30/1996,6/20/1997,False,True,Get N Go,35.4576,-95.9632
2801,4.0,UST,Retail,POU,True,1,4000,,Steel,Single Walled,False,6/30/1996,6/20/1997,False,True,Get N Go,35.4576,-95.9632
2801,5.0,UST,Retail,POU,True,1,0,,Steel,Single Walled,False,6/1/1997,6/20/1997,False,True,Get N Go,35.4576,-95.9632
3200,1.0,UST,Retail,POU,False,1,10000,4/9/1979,Steel,Single Walled,False,1/14/1998,1/15/1998,False,False,Love's Country Store #57,35.4395,-95.9766
3200,2.0,UST,Retail,POU,False,1,10000,4/9/1979,Steel,Single Walled,False,1/14/1998,1/15/1998,False,False,Love's Country Store #57,35.4395,-95.9766
3200,3.0,UST,Retail,POU,False,1,8000,4/9/1979,Steel,Single Walled,False,1/14/1998,1/15/1998,False,False,Love's Country Store #57,35.4395,-95.9766
3410,1.0,UST,Retail,POU,False,1,1000,4/6/1972,Steel,Single Walled,False,2/24/1995,2/24/1995,False,True,William P Kelch,35.4397,-95.9921
